"No.","Time","Delta","Source","Destination","Protocol","Length","TCP Segment Len","Time to Live","Identification","Info"
"1020","0.019499","0.000001","134.174.4.116","10.0.64.129","TCP","64","0","105","0x0100 (256)","15429  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1021","0.019501","0.000001","212.172.18.252","10.0.64.129","TCP","64","0","123","0x0100 (256)","16347  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1022","0.019502","0.000001","194.74.28.113","10.0.64.129","TCP","64","0","105","0x0100 (256)","19470  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1023","0.019504","0.000001","123.83.1.114","10.0.64.129","TCP","64","0","114","0x0100 (256)","15368  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1024","0.019506","0.000001","91.211.6.117","10.0.64.129","TCP","64","0","122","0x0100 (256)","15179  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1025","0.019508","0.000001","44.204.2.122","10.0.64.129","TCP","64","0","115","0x0100 (256)","15553  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1026","0.019509","0.000001","44.204.2.118","10.0.64.129","TCP","64","0","115","0x0100 (256)","15549  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1027","0.019511","0.000001","91.211.6.110","10.0.64.129","TCP","64","0","122","0x0100 (256)","15172  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1028","0.019513","0.000001","134.174.4.204","10.0.64.129","TCP","64","0","105","0x0100 (256)","15517  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1029","0.019515","0.000001","91.211.6.136","10.0.64.129","TCP","64","0","122","0x0100 (256)","15198  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1030","0.019516","0.000001","44.204.2.127","10.0.64.129","TCP","64","0","115","0x0100 (256)","15558  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1031","0.019518","0.000001","123.83.1.107","10.0.64.129","TCP","64","0","114","0x0100 (256)","15361  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1032","0.019519","0.000001","10.0.64.129","68.228.38.136","TCP","68","0","254","0xb196 (45462)","80  >  36407 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1033","0.019534","0.000014","134.174.4.60","10.0.64.129","TCP","64","0","105","0x0100 (256)","15373  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1034","0.019535","0.000001","206.126.36.154","10.0.64.129","TCP","64","0","117","0x0100 (256)","19411  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1035","0.019537","0.000001","206.126.36.109","10.0.64.129","TCP","64","0","117","0x0100 (256)","19366  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1036","0.019560","0.000022","10.0.64.129","99.99.27.104","TCP","68","0","254","0xb197 (45463)","80  >  18630 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1037","0.019587","0.000026","10.0.64.129","99.99.27.60","TCP","68","0","254","0xb198 (45464)","80  >  18586 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1038","0.019613","0.000025","10.0.64.129","99.99.27.14","TCP","68","0","254","0xb199 (45465)","80  >  18540 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1039","0.019648","0.000035","10.0.64.129","68.228.38.142","TCP","68","0","254","0xb19a (45466)","80  >  36413 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1040","0.019677","0.000028","10.0.64.129","172.212.12.223","TCP","68","0","254","0xb19b (45467)","80  >  16422 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1041","0.019685","0.000008","123.83.1.118","10.0.64.129","TCP","64","0","114","0x0100 (256)","15372  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1042","0.019687","0.000001","123.83.1.193","10.0.64.129","TCP","64","0","114","0x0100 (256)","15447  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1043","0.019689","0.000001","134.174.4.184","10.0.64.129","TCP","64","0","105","0x0100 (256)","15497  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1044","0.019691","0.000001","147.227.17.211","10.0.64.129","TCP","64","0","118","0x0100 (256)","17905  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1045","0.019692","0.000001","91.211.6.148","10.0.64.129","TCP","64","0","122","0x0100 (256)","15210  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1046","0.019694","0.000001","134.174.4.131","10.0.64.129","TCP","64","0","105","0x0100 (256)","15444  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1047","0.019696","0.000001","91.211.6.154","10.0.64.129","TCP","64","0","122","0x0100 (256)","15216  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1048","0.019698","0.000001","123.83.1.119","10.0.64.129","TCP","64","0","114","0x0100 (256)","15373  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1049","0.019705","0.000007","10.0.64.129","99.99.27.120","TCP","68","0","254","0xb19c (45468)","80  >  18646 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1050","0.019742","0.000036","10.0.64.129","44.204.9.182","TCP","68","0","254","0xb19d (45469)","80  >  15005 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1051","0.019771","0.000029","10.0.64.129","99.99.27.80","TCP","68","0","254","0xb19e (45470)","80  >  18606 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1052","0.019799","0.000027","10.0.64.129","172.212.12.218","TCP","68","0","254","0xb19f (45471)","80  >  16417 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1053","0.019835","0.000035","10.0.64.129","187.147.14.14","TCP","68","0","254","0xb1a0 (45472)","80  >  16260 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1054","0.019864","0.000029","10.0.64.129","99.99.27.132","TCP","68","0","254","0xb1a1 (45473)","80  >  18658 [SYN, ACK] Seq=0 Ack=1 Win=1608 Len=0 MSS=1460"
"1055","0.019903","0.000038","206.126.36.137","10.0.64.129","TCP","64","0","117","0x0100 (256)","19394  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1056","0.019904","0.000001","134.174.4.224","10.0.64.129","TCP","64","0","105","0x0100 (256)","15537  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1057","0.019906","0.000001","123.83.1.82","10.0.64.129","TCP","64","0","114","0x0100 (256)","15336  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1058","0.019908","0.000001","206.126.36.172","10.0.64.129","TCP","64","0","117","0x0100 (256)","19429  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1059","0.019910","0.000001","206.126.36.146","10.0.64.129","TCP","64","0","117","0x0100 (256)","19403  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1060","0.019911","0.000001","123.83.1.176","10.0.64.129","TCP","64","0","114","0x0100 (256)","15430  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1061","0.019925","0.000014","87.144.214.92","10.0.64.129","TCP","592","530","118","0x5d52 (23890)","36418  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=530"
"1062","0.019926","0.000000","123.83.1.178","10.0.64.129","TCP","64","0","114","0x0100 (256)","15432  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1063","0.019927","0.000000","44.204.2.139","10.0.64.129","TCP","64","0","115","0x0100 (256)","15570  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1064","0.019994","0.000067","194.74.28.95","10.0.64.129","TCP","64","0","105","0x0100 (256)","19452  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1065","0.019996","0.000001","123.83.1.122","10.0.64.129","TCP","64","0","114","0x0100 (256)","15376  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1066","0.019997","0.000001","212.172.19.10","10.0.64.129","TCP","64","0","123","0x0100 (256)","16361  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1067","0.019999","0.000001","212.172.18.182","10.0.64.129","TCP","64","0","123","0x0100 (256)","16277  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1068","0.020001","0.000001","210.210.5.220","10.0.64.129","TCP","64","0","121","0x0100 (256)","15625  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1069","0.020002","0.000001","212.172.19.25","10.0.64.129","TCP","64","0","123","0x0100 (256)","16376  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1070","0.020004","0.000001","194.74.28.129","10.0.64.129","TCP","64","0","105","0x0100 (256)","19486  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1071","0.020006","0.000001","212.172.19.19","10.0.64.129","TCP","64","0","123","0x0100 (256)","16370  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1072","0.020008","0.000001","134.174.4.225","10.0.64.129","TCP","64","0","105","0x0100 (256)","15538  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1073","0.020010","0.000001","123.83.1.81","10.0.64.129","TCP","64","0","114","0x0100 (256)","15335  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1074","0.020011","0.000001","134.174.4.238","10.0.64.129","TCP","64","0","105","0x0100 (256)","15551  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1075","0.020220","0.000209","142.142.28.98","10.0.64.129","TCP","64","0","113","0x0100 (256)","16523  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1076","0.020222","0.000001","142.142.28.132","10.0.64.129","TCP","64","0","113","0x0100 (256)","16557  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1077","0.020224","0.000001","206.126.36.155","10.0.64.129","TCP","64","0","117","0x0100 (256)","19412  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1078","0.020226","0.000001","210.210.5.221","10.0.64.129","TCP","64","0","121","0x0100 (256)","15626  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1079","0.020227","0.000001","194.74.28.198","10.0.64.129","TCP","64","0","105","0x0100 (256)","19555  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1080","0.020229","0.000001","123.83.1.143","10.0.64.129","TCP","64","0","114","0x0100 (256)","15397  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1081","0.020449","0.000220","210.210.5.237","10.0.64.129","TCP","64","0","121","0x0100 (256)","15642  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1082","0.020451","0.000001","206.126.36.113","10.0.64.129","TCP","64","0","117","0x0100 (256)","19370  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1083","0.020453","0.000001","123.83.1.99","10.0.64.129","TCP","64","0","114","0x0100 (256)","15353  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1084","0.020454","0.000001","206.126.36.153","10.0.64.129","TCP","64","0","117","0x0100 (256)","19410  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1085","0.020456","0.000001","91.211.6.147","10.0.64.129","TCP","64","0","122","0x0100 (256)","15209  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1086","0.020458","0.000001","194.72.0.161","10.0.64.129","ICMP","78","","248,1","0x90da (37082),0xb0f8 (45304)","Time-to-live exceeded (Time to live exceeded in transit)[Packet size limited during capture]"
"1087","0.020460","0.000002","95.173.168.10","10.0.63.178","TCP","64","0","243","0x4abf (19135)","2935  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"1088","0.020462","0.000001","134.174.5.5","10.0.64.129","TCP","64","0","105","0x0100 (256)","15574  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1089","0.020464","0.000001","91.211.6.144","10.0.64.129","TCP","64","0","122","0x0100 (256)","15206  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1090","0.020466","0.000001","123.83.1.129","10.0.64.129","TCP","64","0","114","0x0100 (256)","15383  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1091","0.020467","0.000001","95.173.168.10","10.0.63.177","TCP","64","0","243","0x4abe (19134)","2934  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"1092","0.020469","0.000001","206.126.36.152","10.0.64.129","TCP","64","0","117","0x0100 (256)","19409  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1093","0.020471","0.000001","206.126.36.107","10.0.64.129","TCP","64","0","117","0x0100 (256)","19364  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1094","0.020473","0.000001","206.126.36.148","10.0.64.129","TCP","64","0","117","0x0100 (256)","19405  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1095","0.020628","0.000155","212.172.19.103","10.0.64.129","TCP","64","0","123","0x0100 (256)","16454  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1096","0.020630","0.000001","123.83.1.152","10.0.64.129","TCP","64","0","114","0x0100 (256)","15406  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1097","0.020632","0.000001","123.83.1.186","10.0.64.129","TCP","64","0","114","0x0100 (256)","15440  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1098","0.020634","0.000001","210.210.6.38","10.0.64.129","TCP","64","0","121","0x0100 (256)","15699  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1099","0.020727","0.000093","123.83.1.154","10.0.64.129","TCP","64","0","114","0x0100 (256)","15408  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1100","0.020728","0.000001","91.211.6.125","10.0.64.129","TCP","64","0","122","0x0100 (256)","15187  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1101","0.020730","0.000001","206.126.36.231","10.0.64.129","TCP","64","0","117","0x0100 (256)","19488  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1102","0.020732","0.000001","212.172.18.220","10.0.64.129","TCP","64","0","123","0x0100 (256)","16315  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1103","0.020734","0.000001","212.172.18.223","10.0.64.129","TCP","64","0","123","0x0100 (256)","16318  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1104","0.020735","0.000001","212.172.18.222","10.0.64.129","TCP","64","0","123","0x0100 (256)","16317  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1105","0.020737","0.000001","210.210.6.51","10.0.64.129","TCP","64","0","121","0x0100 (256)","15712  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1106","0.020739","0.000001","123.83.1.161","10.0.64.129","TCP","64","0","114","0x0100 (256)","15415  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1107","0.020740","0.000001","212.172.18.190","10.0.64.129","TCP","64","0","123","0x0100 (256)","16285  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1108","0.020742","0.000001","212.172.18.191","10.0.64.129","TCP","64","0","123","0x0100 (256)","16286  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1109","0.020744","0.000001","206.126.36.184","10.0.64.129","TCP","64","0","117","0x0100 (256)","19441  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1110","0.020771","0.000027","123.83.1.97","10.0.64.129","TCP","64","0","114","0x0100 (256)","15351  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1111","0.020773","0.000001","95.173.168.10","10.0.63.179","TCP","64","0","243","0x4ac0 (19136)","2936  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"1112","0.020775","0.000001","134.174.5.4","10.0.64.129","TCP","64","0","105","0x0100 (256)","15573  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1113","0.020776","0.000001","212.172.19.48","10.0.64.129","TCP","64","0","123","0x0100 (256)","16399  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1114","0.020778","0.000001","188.108.1.236","10.0.64.129","TCP","64","0","119","0x0100 (256)","15315  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1115","0.020780","0.000001","194.74.28.151","10.0.64.129","TCP","64","0","105","0x0100 (256)","19508  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1116","0.020782","0.000001","91.211.6.157","10.0.64.129","TCP","64","0","122","0x0100 (256)","15219  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1117","0.020881","0.000099","123.83.1.148","10.0.64.129","TCP","64","0","114","0x0100 (256)","15402  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1118","0.020883","0.000001","194.74.28.102","10.0.64.129","TCP","64","0","105","0x0100 (256)","19459  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1119","0.020885","0.000001","142.142.28.141","10.0.64.129","TCP","64","0","113","0x0100 (256)","16566  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1120","0.020886","0.000001","95.173.168.10","10.0.63.183","TCP","64","0","243","0x4ac4 (19140)","2940  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"1121","0.020888","0.000001","95.173.168.10","10.0.63.184","TCP","64","0","243","0x4ac5 (19141)","2941  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"1122","0.020890","0.000001","95.173.168.10","10.0.63.180","TCP","64","0","243","0x4ac1 (19137)","2937  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"1123","0.020892","0.000001","95.173.168.10","10.0.63.181","TCP","64","0","243","0x4ac2 (19138)","2938  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"1124","0.020893","0.000001","95.173.168.10","10.0.63.185","TCP","64","0","243","0x4ac6 (19142)","2892  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"1125","0.021002","0.000108","95.173.168.10","10.0.63.182","TCP","64","0","243","0x4ac3 (19139)","2939  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"1126","0.021003","0.000001","95.173.168.10","10.0.63.186","TCP","64","0","243","0x4ac7 (19143)","2893  >  1986 [SYN] Seq=0 Win=4096 Len=0"
"1127","0.021005","0.000001","134.174.4.163","10.0.64.129","TCP","64","0","105","0x0100 (256)","15476  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1128","0.021007","0.000001","123.83.1.98","10.0.64.129","TCP","64","0","114","0x0100 (256)","15352  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1129","0.021009","0.000001","206.126.36.106","10.0.64.129","TCP","64","0","117","0x0100 (256)","19363  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1130","0.021011","0.000001","206.126.36.195","10.0.64.129","TCP","64","0","117","0x0100 (256)","19452  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1131","0.021012","0.000001","44.204.2.123","10.0.64.129","TCP","64","0","115","0x0100 (256)","15554  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1132","0.021014","0.000001","210.210.5.246","10.0.64.129","TCP","64","0","121","0x0100 (256)","15651  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1133","0.021016","0.000001","212.172.19.68","10.0.64.129","TCP","64","0","123","0x0100 (256)","16419  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1134","0.021017","0.000001","206.126.36.230","10.0.64.129","TCP","64","0","117","0x0100 (256)","19487  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1135","0.021019","0.000001","206.126.36.112","10.0.64.129","TCP","64","0","117","0x0100 (256)","19369  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1136","0.021021","0.000001","206.126.36.135","10.0.64.129","TCP","64","0","117","0x0100 (256)","19392  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1137","0.021023","0.000001","206.126.36.133","10.0.64.129","TCP","64","0","117","0x0100 (256)","19390  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1138","0.021024","0.000001","194.74.28.115","10.0.64.129","TCP","64","0","105","0x0100 (256)","19472  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1139","0.021026","0.000001","123.83.1.84","10.0.64.129","TCP","64","0","114","0x0100 (256)","15338  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1140","0.021028","0.000001","134.174.4.180","10.0.64.129","TCP","64","0","105","0x0100 (256)","15493  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1141","0.021029","0.000001","123.83.1.174","10.0.64.129","TCP","64","0","114","0x0100 (256)","15428  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1142","0.021036","0.000006","91.211.6.116","10.0.64.129","TCP","64","0","122","0x0100 (256)","15178  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1143","0.021038","0.000001","194.74.28.157","10.0.64.129","TCP","64","0","105","0x0100 (256)","19514  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1144","0.021294","0.000256","194.74.28.232","10.0.64.129","TCP","64","0","105","0x0100 (256)","19589  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1145","0.021296","0.000001","206.126.36.143","10.0.64.129","TCP","64","0","117","0x0100 (256)","19400  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1146","0.021298","0.000001","123.83.1.106","10.0.64.129","TCP","64","0","114","0x0100 (256)","15360  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1147","0.021299","0.000001","194.74.28.104","10.0.64.129","TCP","64","0","105","0x0100 (256)","19461  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1148","0.021301","0.000001","194.74.28.109","10.0.64.129","TCP","64","0","105","0x0100 (256)","19466  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1149","0.021303","0.000001","123.83.1.191","10.0.64.129","TCP","64","0","114","0x0100 (256)","15445  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1150","0.021305","0.000001","142.142.28.112","10.0.64.129","TCP","64","0","113","0x0100 (256)","16537  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1151","0.021307","0.000001","206.126.36.212","10.0.64.129","TCP","64","0","117","0x0100 (256)","19469  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1152","0.021308","0.000001","206.126.36.128","10.0.64.129","TCP","64","0","117","0x0100 (256)","19385  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1153","0.021348","0.000039","212.172.18.208","10.0.64.129","TCP","64","0","123","0x0100 (256)","16303  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1154","0.021349","0.000001","91.211.6.137","10.0.64.129","TCP","64","0","122","0x0100 (256)","15199  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1155","0.021351","0.000001","194.74.28.237","10.0.64.129","TCP","64","0","105","0x0100 (256)","19594  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1156","0.021353","0.000001","212.172.18.244","10.0.64.129","TCP","64","0","123","0x0100 (256)","16339  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1157","0.021355","0.000001","142.142.28.106","10.0.64.129","TCP","64","0","113","0x0100 (256)","16531  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1158","0.021356","0.000001","91.211.6.123","10.0.64.129","TCP","64","0","122","0x0100 (256)","15185  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1159","0.021358","0.000001","206.126.36.150","10.0.64.129","TCP","64","0","117","0x0100 (256)","19407  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1160","0.021360","0.000001","134.174.4.205","10.0.64.129","TCP","64","0","105","0x0100 (256)","15518  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1161","0.021362","0.000001","194.74.28.171","10.0.64.129","TCP","64","0","105","0x0100 (256)","19528  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1162","0.021544","0.000182","194.74.28.180","10.0.64.129","TCP","64","0","105","0x0100 (256)","19537  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1163","0.021545","0.000001","123.83.1.192","10.0.64.129","TCP","64","0","114","0x0100 (256)","15446  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1164","0.021547","0.000001","123.83.1.115","10.0.64.129","TCP","64","0","114","0x0100 (256)","15369  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1165","0.021549","0.000001","212.172.18.248","10.0.64.129","TCP","64","0","123","0x0100 (256)","16343  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1166","0.021551","0.000001","123.83.1.149","10.0.64.129","TCP","64","0","114","0x0100 (256)","15403  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1167","0.021552","0.000001","123.83.1.195","10.0.64.129","TCP","64","0","114","0x0100 (256)","15449  >  80 [SYN] Seq=0 Win=16384 Len=0"
"1168","0.021554","0.000001","206.126.36.126","10.0.64.129","TCP","64","0","117","0x0100 (256)","19383  >  80 [SYN] Seq=0 Win=16384 Len=0"
